Fib,StateCode,Lat,Lang,Cases
1001,Alabama,32.54,-86.64,63
1003,Alabama,30.73,-87.72,182
2070,Alaska,59.80,-158.24,2
2068,Alaska,63.67,-150.01,0
2060,Alaska,58.75,-156.70,0
2050,Alaska,60.91,-159.86,35
2020,Alaska,61.15,-149.14,112
2016,Alaska,52.32,-174.16,4
2013,Alaska,55.32,-161.97,4
1133,Alabama,34.15,-87.37,19
1131,Alabama,31.99,-87.31,10
1129,Alabama,31.41,-88.21,12
1127,Alabama,33.80,-87.30,41
1125,Alabama,33.29,-87.53,150
1123,Alabama,32.87,-85.80,27
1121,Alabama,33.38,-86.17,68
1119,Alabama,32.59,-88.20,2
1117,Alabama,33.27,-86.66,188
1115,Alabama,33.72,-86.31,70
1113,Alabama,32.29,-85.18,36
1111,Alabama,33.30,-85.46,10
1109,Alabama,31.80,-85.94,31
1107,Alabama,33.28,-88.09,14
2090,Alaska,64.81,-146.57,44
1105,Alabama,32.64,-87.30,7
2100,Alaska,59.10,-135.47,0
2110,Alaska,58.45,-134.20,3
4005,Arizona,35.84,-111.77,184
4003,Arizona,31.88,-109.75,135
4001,Arizona,35.39,-109.49,76
2290,Alaska,65.51,-151.39,2
2282,Alaska,59.89,-140.36,0
2275,Alaska,56.32,-132.06,0
2261,Alaska,61.48,-144.71,3
2240,Alaska,63.88,-143.21,1
2230,Alaska,59.56,-135.33,0
2220,Alaska,57.24,-135.32,1
2198,Alaska,55.76,-133.05,0
2195,Alaska,57.14,-132.95,0
2188,Alaska,67.05,-159.75,8
2185,Alaska,69.31,-153.48,9
2180,Alaska,64.90,-164.04,1
2170,Alaska,62.31,-149.57,51
2164,Alaska,58.62,-156.21,0
2158,Alaska,62.15,-163.40,15
2150,Alaska,57.66,-153.75,5
2130,Alaska,55.57,-130.98,1
2122,Alaska,60.24,-151.54,13
2105,Alaska,58.29,-135.64,0
1103,Alabama,34.46,-86.85,105
1101,Alabama,32.22,-86.21,193
1099,Alabama,31.57,-87.37,16
1045,Alabama,31.43,-85.61,41
1043,Alabama,34.13,-86.87,62
1041,Alabama,31.73,-86.32,15
1039,Alabama,31.25,-86.45,24
1037,Alabama,32.94,-86.25,5
1035,Alabama,31.43,-86.99,7
1033,Alabama,34.70,-87.80,44
1031,Alabama,31.40,-85.99,54
1029,Alabama,33.68,-85.52,9
1027,Alabama,33.27,-85.86,8
1025,Alabama,31.68,-87.84,29
1023,Alabama,32.02,-88.27,2
1021,Alabama,32.85,-86.72,24
1019,Alabama,34.18,-85.61,12
1017,Alabama,32.91,-85.39,35
1015,Alabama,33.77,-85.83,107
1013,Alabama,31.75,-86.68,11
1011,Alabama,32.10,-85.71,9
1009,Alabama,33.98,-86.57,43
1007,Alabama,33.00,-87.13,21
1005,Alabama,31.87,-85.39,14
1047,Alabama,32.33,-87.11,19
1049,Alabama,34.46,-85.81,51
1051,Alabama,32.60,-86.14,93
1053,Alabama,31.13,-87.16,35
1097,Alabama,30.78,-88.21,294
1095,Alabama,34.37,-86.30,65
1093,Alabama,34.14,-87.89,23
1091,Alabama,32.25,-87.79,14
1089,Alabama,34.76,-86.55,315
1087,Alabama,32.39,-85.69,11
1085,Alabama,32.16,-86.65,10
1083,Alabama,34.81,-86.98,78
1081,Alabama,32.60,-85.35,144
1079,Alabama,34.52,-87.31,25
4007,Arizona,33.80,-110.81,57
1077,Alabama,34.90,-87.66,72
1073,Alabama,33.56,-86.90,638
1071,Alabama,34.78,-86.00,45
1069,Alabama,31.15,-85.30,87
1067,Alabama,31.51,-85.24,18
1065,Alabama,32.76,-87.63,21
1063,Alabama,32.86,-87.96,5
1061,Alabama,31.09,-85.84,22
1059,Alabama,34.44,-87.84,25
1057,Alabama,33.72,-87.74,17
1055,Alabama,34.05,-86.04,109
1075,Alabama,33.78,-88.10,7
4009,Arizona,32.93,-109.89,75
6029,California,35.34,-118.73,1089
5035,Arkansas,35.21,-90.31,48
5037,Arkansas,35.30,-90.77,19
5039,Arkansas,33.97,-92.65,8
5041,Arkansas,33.83,-91.26,8
5043,Arkansas,33.59,-91.72,17
5045,Arkansas,35.15,-92.34,132
5047,Arkansas,35.51,-93.89,17
5049,Arkansas,36.38,-91.82,7
5051,Arkansas,34.58,-93.15,111
5053,Arkansas,34.29,-92.42,13
5055,Arkansas,36.12,-90.56,44
5057,Arkansas,33.73,-93.67,15
5059,Arkansas,34.32,-92.95,31
5061,Arkansas,34.09,-93.99,9
5063,Arkansas,35.74,-91.57,32
5065,Arkansas,36.10,-91.91,11
5067,Arkansas,35.60,-91.21,11
5069,Arkansas,34.27,-91.93,51
5071,Arkansas,35.57,-93.46,28
5073,Arkansas,33.24,-93.61,3
5075,Arkansas,36.04,-91.11,15
5033,Arkansas,35.59,-94.24,74
5077,Arkansas,34.78,-90.78,11
5031,Arkansas,35.83,-90.63,95
5027,Arkansas,33.21,-93.23,14
4013,Arizona,33.35,-112.49,6550
4015,Arizona,35.70,-113.76,262
4017,Arizona,35.40,-110.32,138
4019,Arizona,32.10,-111.79,1371
4021,Arizona,32.91,-111.34,603
4023,Arizona,31.53,-110.85,67
4025,Arizona,34.60,-112.55,225
4027,Arizona,32.77,-113.91,369
5001,Arkansas,34.29,-91.37,18
5003,Arkansas,33.19,-91.77,14
5005,Arkansas,36.29,-92.34,25
5007,Arkansas,36.34,-94.26,337
5009,Arkansas,36.31,-93.09,29
5011,Arkansas,33.47,-92.16,13
5013,Arkansas,33.56,-92.50,3
5015,Arkansas,36.34,-93.54,21
5017,Arkansas,33.26,-91.30,9
5019,Arkansas,34.05,-93.17,18
5021,Arkansas,36.37,-90.41,11
5023,Arkansas,35.54,-92.03,24
5025,Arkansas,33.90,-92.19,7
5029,Arkansas,35.26,-92.71,31
5079,Arkansas,33.95,-91.74,11
5081,Arkansas,33.70,-94.23,9
5083,Arkansas,35.21,-93.72,24
5137,Arkansas,35.86,-92.16,6
5139,Arkansas,33.17,-92.60,36
5141,Arkansas,35.58,-92.51,15
5143,Arkansas,35.98,-94.22,281
5145,Arkansas,35.26,-91.75,77
5147,Arkansas,35.19,-91.24,8
5149,Arkansas,35.00,-93.41,30
6001,California,37.65,-121.89,1017
6003,California,38.60,-119.82,0
6005,California,38.45,-120.66,30
6007,California,39.67,-121.60,127
6009,California,38.21,-120.55,29
6011,California,39.18,-122.23,26
6013,California,37.92,-121.93,754
6015,California,41.74,-123.90,6
6017,California,38.78,-120.52,129
6019,California,36.76,-119.65,1061
6021,California,39.60,-122.39,29
6023,California,40.70,-123.88,39
6025,California,33.04,-115.37,182
6027,California,36.51,-117.41,20
5135,Arkansas,36.16,-91.48,15
5133,Arkansas,34.00,-94.24,12
5131,Arkansas,35.20,-94.27,181
5129,Arkansas,35.91,-92.70,4
5085,Arkansas,34.75,-91.89,75
5087,Arkansas,36.01,-93.73,12
5089,Arkansas,36.27,-92.68,10
5091,Arkansas,33.31,-93.89,25
5093,Arkansas,35.76,-90.05,34
5095,Arkansas,34.68,-91.21,9
5097,Arkansas,34.54,-93.66,7
5099,Arkansas,33.66,-93.31,3
5101,Arkansas,35.92,-93.22,3
5103,Arkansas,33.59,-92.88,24
4012,Arizona,33.73,-113.98,35
5105,Arkansas,34.95,-92.94,11
5109,Arkansas,34.16,-93.66,9
5111,Arkansas,35.57,-90.66,22
5113,Arkansas,34.48,-94.23,18
5115,Arkansas,35.45,-93.03,77
5117,Arkansas,34.84,-91.55,8
5119,Arkansas,34.77,-92.31,378
5121,Arkansas,36.34,-91.02,17
5123,Arkansas,35.02,-90.75,27
5125,Arkansas,34.65,-92.68,123
5127,Arkansas,34.86,-94.06,12
5107,Arkansas,34.43,-90.85,14
4011,Arizona,33.21,-109.24,5
8111,Colorado,37.76,-107.68,0
6085,California,37.23,-121.70,1492
6087,California,37.06,-122.01,221
6089,California,40.76,-122.04,100
6091,California,39.58,-120.52,2
6093,California,41.59,-122.54,16
6095,California,38.27,-121.94,403
6097,California,38.53,-122.89,305
6099,California,37.56,-121.00,595
6101,California,39.03,-121.69,78
6103,California,40.13,-122.24,62
6105,California,40.65,-123.11,1
6107,California,36.22,-118.80,521
6109,California,38.03,-119.95,26
6111,California,34.44,-119.09,1384
6113,California,38.68,-121.90,152
6115,California,39.26,-121.35,65
8001,Colorado,39.87,-104.34,258
8003,Colorado,37.57,-105.79,9
8005,Colorado,39.65,-104.34,305
8007,Colorado,37.19,-107.05,5
8009,Colorado,37.32,-102.56,3
6083,California,34.65,-120.02,478
8011,Colorado,37.95,-103.07,13
6081,California,37.42,-122.33,495
6077,California,37.93,-121.27,791
6035,California,40.67,-120.59,30
6037,California,34.31,-118.23,15941
6039,California,37.22,-119.77,181
6041,California,38.07,-122.72,115
6043,California,37.58,-119.91,5
6045,California,39.44,-123.39,42
6047,California,37.19,-120.72,305
6049,California,41.59,-120.72,3
6051,California,37.94,-118.89,13
6053,California,36.22,-121.24,513
6055,California,38.51,-122.33,115
6057,California,39.30,-120.76,37
6059,California,33.70,-117.76,3117
6061,California,39.06,-120.72,222
6063,California,40.00,-120.84,6
6065,California,33.74,-115.99,4202
6067,California,38.45,-121.34,933
6069,California,36.60,-121.07,79
6071,California,34.84,-116.18,3730
6073,California,33.03,-116.74,3756
6075,California,37.75,-122.44,374
6079,California,35.39,-120.40,332
8013,Colorado,40.09,-105.35,108
8014,Colorado,39.96,-105.06,24
8015,Colorado,38.75,-106.19,12
8069,Colorado,40.67,-105.46,121
8071,Colorado,37.32,-104.04,22
8073,Colorado,38.99,-103.51,14
8075,Colorado,40.72,-103.11,15
8077,Colorado,39.02,-108.47,124
8079,Colorado,37.67,-106.93,0
8081,Colorado,40.62,-108.21,3
8083,Colorado,37.34,-108.60,18
8085,Colorado,38.40,-108.26,39
8087,Colorado,40.26,-103.81,11
8089,Colorado,37.90,-103.72,8
8091,Colorado,38.15,-107.77,1
8093,Colorado,39.12,-105.72,4
8095,Colorado,40.59,-102.36,2
8097,Colorado,39.22,-106.93,40
8099,Colorado,37.96,-102.39,5
8101,Colorado,38.17,-104.51,51
8103,Colorado,39.98,-108.22,4
8105,Colorado,37.58,-106.38,10
8107,Colorado,40.49,-106.99,20
8109,Colorado,38.08,-106.28,1
8067,Colorado,37.29,-107.84,23
8065,Colorado,39.20,-106.36,3
8063,Colorado,39.30,-102.60,2
8061,Colorado,38.43,-102.74,0
8017,Colorado,38.83,-102.60,1
8019,Colorado,39.69,-105.65,3
8021,Colorado,37.20,-106.19,3
8023,Colorado,37.28,-105.43,0
8025,Colorado,38.33,-103.78,10
8027,Colorado,38.11,-105.37,0
8029,Colorado,38.86,-107.86,33
8031,Colorado,39.76,-104.87,364
8033,Colorado,37.75,-108.52,0
8035,Colorado,39.33,-104.93,140
6033,California,39.10,-122.75,46
8037,Colorado,39.63,-106.69,41
8041,Colorado,38.83,-104.53,293
8043,Colorado,38.47,-105.44,21
8045,Colorado,39.60,-107.90,40
8047,Colorado,39.86,-105.53,0
8049,Colorado,40.11,-106.12,9
8051,Colorado,38.67,-107.03,14
8053,Colorado,37.82,-107.30,0
8055,Colorado,37.68,-104.96,0
8057,Colorado,40.67,-106.34,0
8059,Colorado,39.59,-105.25,217
8039,Colorado,39.29,-104.14,6
6031,California,36.07,-119.82,207
13027,Georgia,30.84,-83.58,7
12017,Florida,28.85,-82.48,81
12019,Florida,29.98,-81.86,180
12021,Florida,26.11,-81.35,218
12023,Florida,30.23,-82.62,54
12027,Florida,27.19,-81.81,20
12029,Florida,29.61,-83.16,12
12031,Florida,30.33,-81.67,885
12033,Florida,30.68,-87.37,339
12035,Florida,29.46,-81.32,64
12037,Florida,29.84,-84.83,13
12039,Florida,30.58,-84.62,50
12041,Florida,29.73,-82.80,7
12043,Florida,26.96,-81.19,5
12045,Florida,29.94,-85.24,14
12047,Florida,30.50,-82.95,9
12049,Florida,27.49,-81.81,19
12051,Florida,26.55,-81.16,33
12053,Florida,28.55,-82.43,106
12055,Florida,27.34,-81.34,59
12057,Florida,27.93,-82.32,1007
12059,Florida,30.87,-85.81,18
12015,Florida,26.90,-81.93,103
12061,Florida,27.69,-80.61,126
12013,Florida,30.41,-85.19,13
12009,Florida,28.29,-80.73,340
8117,Colorado,39.64,-106.12,18
8119,Colorado,38.88,-105.16,8
8121,Colorado,39.97,-103.20,1
8123,Colorado,40.55,-104.39,166
8125,Colorado,40.00,-102.43,4
9001,Connecticut,41.27,-73.39,703
9003,Connecticut,41.80,-72.73,743
9005,Connecticut,41.79,-73.25,106
9007,Connecticut,41.46,-72.54,119
9009,Connecticut,41.41,-72.94,703
9011,Connecticut,41.49,-72.10,279
9013,Connecticut,41.86,-72.33,83
9015,Connecticut,41.83,-71.98,139
10001,Delaware,39.09,-75.57,145
10003,Delaware,39.58,-75.64,465
10005,Delaware,38.66,-75.39,241
11001,District of Columbia,38.90,-77.02,323
12001,Florida,29.68,-82.36,195
12003,Florida,30.33,-82.28,23
12005,Florida,30.27,-85.62,147
12007,Florida,29.95,-82.17,21
12011,Florida,26.15,-80.49,1432
12063,Florida,30.80,-85.22,43
12065,Florida,30.44,-83.89,12
12067,Florida,29.98,-83.18,18
12119,Florida,28.70,-82.08,87
12121,Florida,30.20,-82.99,37
12123,Florida,30.05,-83.60,20
12125,Florida,30.04,-82.37,10
12127,Florida,29.06,-81.18,341
12129,Florida,30.17,-84.40,36
12131,Florida,30.64,-86.17,61
12133,Florida,30.61,-85.66,19
13001,Georgia,31.75,-82.29,13
13003,Georgia,31.30,-82.88,7
13005,Georgia,31.55,-82.46,13
13007,Georgia,31.33,-84.44,2
13009,Georgia,33.07,-83.25,31
13011,Georgia,34.36,-83.50,15
13013,Georgia,33.99,-83.71,110
13015,Georgia,34.24,-84.84,136
13017,Georgia,31.76,-83.22,23
13019,Georgia,31.28,-83.23,16
13021,Georgia,32.81,-83.70,139
13023,Georgia,32.44,-83.33,14
13025,Georgia,31.20,-81.98,12
12117,Florida,28.72,-81.24,255
12115,Florida,27.19,-82.33,264
12113,Florida,30.69,-87.02,173
12111,Florida,27.38,-80.47,224
12069,Florida,28.76,-81.71,258
12071,Florida,26.58,-81.88,505
12073,Florida,30.46,-84.27,274
12075,Florida,29.32,-82.74,30
12077,Florida,30.24,-84.88,11
12079,Florida,30.44,-83.47,11
12081,Florida,27.47,-82.32,254
12083,Florida,29.21,-82.06,289
12085,Florida,27.08,-80.43,76
12086,Florida,25.61,-80.55,3065
8115,Colorado,40.88,-102.35,3
12087,Florida,25.21,-81.08,47
12091,Florida,30.69,-86.59,154
12093,Florida,27.39,-80.89,36
12095,Florida,28.51,-81.32,1130
12097,Florida,28.06,-81.15,349
12099,Florida,26.65,-80.47,983
12101,Florida,28.31,-82.40,324
12103,Florida,27.93,-82.72,612
12105,Florida,27.95,-81.70,541
12107,Florida,29.61,-81.74,65
12109,Florida,29.90,-81.44,227
12089,Florida,30.61,-81.80,96
8113,Colorado,38.00,-108.40,5
13231,Georgia,33.09,-84.39,20
13085,Georgia,34.44,-84.17,32
13087,Georgia,30.88,-84.58,53
13089,Georgia,33.77,-84.22,544
13091,Georgia,32.17,-83.17,25
13093,Georgia,32.16,-83.80,8
13095,Georgia,31.53,-84.22,75
13097,Georgia,33.70,-84.77,140
13099,Georgia,31.32,-84.90,9
13101,Georgia,30.71,-82.90,2
13103,Georgia,32.37,-81.34,33
13105,Georgia,34.11,-82.84,20
13107,Georgia,32.59,-82.30,21
13109,Georgia,32.15,-81.89,7
13111,Georgia,34.86,-84.32,24
13113,Georgia,33.41,-84.49,76
13115,Georgia,34.26,-85.22,89
13117,Georgia,34.23,-84.12,245
13119,Georgia,34.38,-83.23,22
13121,Georgia,33.79,-84.46,865
13123,Georgia,34.69,-84.46,27
13125,Georgia,33.23,-82.61,2
13083,Georgia,34.85,-85.50,12
13127,Georgia,31.23,-81.54,57
13081,Georgia,31.92,-83.77,15
13077,Georgia,33.35,-84.76,122
13033,Georgia,33.06,-82.00,25
13035,Georgia,33.28,-83.95,28
13037,Georgia,31.53,-84.63,7
13039,Georgia,30.93,-81.67,33
13043,Georgia,32.40,-82.08,9
13045,Georgia,33.58,-85.08,77
13047,Georgia,34.90,-85.14,59
13049,Georgia,30.78,-82.14,9
13051,Georgia,32.00,-81.12,178
13053,Georgia,32.34,-84.79,6
13055,Georgia,34.47,-85.35,25
13057,Georgia,34.24,-84.47,335
13059,Georgia,33.95,-83.37,121
13061,Georgia,31.62,-84.98,1
13063,Georgia,33.54,-84.36,207
13065,Georgia,30.91,-82.70,8
13067,Georgia,33.94,-84.58,776
13069,Georgia,31.55,-82.85,38
13071,Georgia,31.19,-83.77,35
13073,Georgia,33.55,-82.26,176
13075,Georgia,31.16,-83.43,14
13079,Georgia,32.71,-83.98,5
13129,Georgia,34.50,-84.87,56
13131,Georgia,30.87,-84.23,25
13133,Georgia,33.58,-83.17,17
13187,Georgia,34.57,-84.00,30
13189,Georgia,33.48,-82.48,29
13191,Georgia,31.50,-81.40,5
13193,Georgia,32.35,-84.04,9
13195,Georgia,34.13,-83.21,38
13197,Georgia,32.35,-84.53,5
13199,Georgia,33.04,-84.69,21
13201,Georgia,31.17,-84.73,7
13205,Georgia,31.22,-84.19,19
13207,Georgia,33.01,-83.92,22
13209,Georgia,32.17,-82.54,9
13211,Georgia,33.59,-83.49,18
13213,Georgia,34.79,-84.75,45
13215,Georgia,32.51,-84.87,142
13217,Georgia,33.56,-83.85,98
13219,Georgia,33.84,-83.44,43
13221,Georgia,33.88,-83.08,17
13223,Georgia,33.92,-84.87,170
13225,Georgia,32.57,-83.83,27
13227,Georgia,34.47,-84.46,38
13229,Georgia,31.36,-82.22,25
13185,Georgia,30.84,-83.27,81
13183,Georgia,31.75,-81.75,7
13181,Georgia,33.79,-82.45,9
13179,Georgia,31.83,-81.49,26
13135,Georgia,33.96,-84.02,1031
13137,Georgia,34.63,-83.53,39
13139,Georgia,34.32,-83.82,236
13141,Georgia,33.27,-83.00,7
13143,Georgia,33.80,-85.21,17
13145,Georgia,32.74,-84.91,27
13147,Georgia,34.35,-82.97,24
13149,Georgia,33.30,-85.13,5
13151,Georgia,33.45,-84.15,228
13153,Georgia,32.46,-83.67,176
13031,Georgia,32.40,-81.75,49
13155,Georgia,31.60,-83.28,9
13159,Georgia,33.32,-83.69,15
13161,Georgia,31.80,-82.64,14
13163,Georgia,33.06,-82.42,17
13165,Georgia,32.79,-81.96,9
13167,Georgia,32.70,-82.66,12
13169,Georgia,33.03,-83.56,21
13171,Georgia,33.08,-84.14,23
13173,Georgia,31.04,-83.06,6
13175,Georgia,32.46,-82.92,53
13177,Georgia,31.78,-84.14,34
13157,Georgia,34.14,-83.57,105
13029,Georgia,32.01,-81.44,29
17011,Illinois,41.40,-89.53,12
13287,Georgia,31.72,-83.62,11
13289,Georgia,32.67,-83.43,8
13291,Georgia,34.83,-83.99,86
13293,Georgia,32.88,-84.30,37
13295,Georgia,34.73,-85.30,65
13297,Georgia,33.78,-83.74,119
13299,Georgia,31.05,-82.42,45
13301,Georgia,33.41,-82.68,7
13303,Georgia,32.97,-82.79,18
13305,Georgia,31.55,-81.92,37
13307,Georgia,32.04,-84.55,1
13309,Georgia,32.12,-82.73,4
13311,Georgia,34.65,-83.75,30
13313,Georgia,34.81,-84.96,144
13315,Georgia,31.97,-83.43,6
13317,Georgia,33.78,-82.74,12
13319,Georgia,32.80,-83.17,9
13321,Georgia,31.55,-83.85,21
15001,Hawaii,19.60,-155.52,12
15003,Hawaii,21.46,-157.97,131
15005,Hawaii,21.18,-156.96,0
13285,Georgia,33.03,-85.03,66
15007,Hawaii,22.04,-159.60,1
13283,Georgia,32.40,-82.57,11
13279,Georgia,32.12,-82.33,31
13237,Georgia,33.32,-83.38,17
13239,Georgia,31.87,-85.02,1
13241,Georgia,34.88,-83.40,15
13243,Georgia,31.77,-84.76,4
13245,Georgia,33.36,-82.07,244
13247,Georgia,33.65,-84.02,71
13249,Georgia,32.27,-84.31,2
13251,Georgia,32.75,-81.61,8
13253,Georgia,30.93,-84.87,7
13255,Georgia,33.26,-84.28,53
13257,Georgia,34.55,-83.29,21
13259,Georgia,32.08,-84.83,3
13261,Georgia,32.04,-84.20,22
13263,Georgia,32.70,-84.53,5
13265,Georgia,33.57,-82.88,2
13267,Georgia,32.05,-82.06,20
13269,Georgia,32.56,-84.25,7
13271,Georgia,31.93,-82.93,14
13273,Georgia,31.78,-84.44,5
13275,Georgia,30.86,-83.92,49
13277,Georgia,31.46,-83.52,40
13281,Georgia,34.91,-83.74,8
15009,Hawaii,20.86,-156.57,39
16001,Idaho,43.45,-116.24,284
16003,Idaho,44.89,-116.45,2
16057,Idaho,46.82,-116.71,14
16059,Idaho,44.94,-113.93,1
16061,Idaho,46.23,-116.43,1
16063,Idaho,43.00,-114.14,1
16065,Idaho,43.78,-111.65,27
